id|datetm|cui|type|polarity|text
581283818235133952|Fri Mar 27 02:37:16 UTC 2015|C0939400|1|1|Nexium
577444510965346304|Mon Mar 16 12:21:14 UTC 2015|C0332461|3|1|Patch
577444510965346304|Mon Mar 16 12:21:14 UTC 2015|C0035139|5|1|replacement
577444742155411456|Mon Mar 16 12:22:09 UTC 2015|C0939400|1|1|nexium
577444742155411456|Mon Mar 16 12:22:09 UTC 2015|C0373675|5|1|mg
577444742155411456|Mon Mar 16 12:22:09 UTC 2015|C0687133|3|1|drug interactions
581285474867785728|Fri Mar 27 02:43:51 UTC 2015|C1522449|5|1|RT
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C1522449|5|1|RT
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C0027051|2|1|Heart attack
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C0018787|6|1|Heart
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C1281570|6|1|Heart
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C0277793|3|1|attack
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C1304680|3|1|attack
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C0019080|2|1|bleeding
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C0267596|2|1|rectal bleeding
577447750494773249|Mon Mar 16 12:34:06 UTC 2015|C0019080|2|1|bleeding
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C1522449|5|1|RT
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C0027051|2|1|Heart attack
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C0018787|6|1|Heart
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C1281570|6|1|Heart
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C0277793|3|1|attack
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C1304680|3|1|attack
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C0019080|2|1|bleeding
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C0267596|2|1|rectal bleeding
577447844858195968|Mon Mar 16 12:34:29 UTC 2015|C0019080|2|1|bleeding
577450555234127872|Mon Mar 16 12:45:15 UTC 2015|C0939412|1|1|Novolog
577450555234127872|Mon Mar 16 12:45:15 UTC 2015|C0231441|3|1|fix
577450648188370944|Mon Mar 16 12:45:37 UTC 2015|C0039869|3|1|thoughts
577450648188370944|Mon Mar 16 12:45:37 UTC 2015|C1170625|1|1|Suboxone
577452238584606720|Mon Mar 16 12:51:56 UTC 2015|C0018563|6|1|hands
577452238584606720|Mon Mar 16 12:51:56 UTC 2015|C0442735|3|1|nothing
577452238584606720|Mon Mar 16 12:51:56 UTC 2015|C0449198|6|1|Hep
577457819386925057|Mon Mar 16 13:14:07 UTC 2015|C0939400|1|1|nexium
577457819386925057|Mon Mar 16 13:14:07 UTC 2015|C0043227|3|1|work
577453986405470208|Mon Mar 16 12:58:53 UTC 2015|C0719198|1|1|celebrex
577453986405470208|Mon Mar 16 12:58:53 UTC 2015|C0497327|2|1|dementia
577453986405470208|Mon Mar 16 12:58:53 UTC 2015|C0011265|2|1|dementia
581290460670496768|Fri Mar 27 03:03:40 UTC 2015|C0202098|5|1|insulin
581290501472567297|Fri Mar 27 03:03:50 UTC 2015|C0544452|3|1|remission
581290501472567297|Fri Mar 27 03:03:50 UTC 2015|C0012634|2|1|disease
581290501472567297|Fri Mar 27 03:03:50 UTC 2015|C0016169|2|1|fistula
577454767284170752|Mon Mar 16 13:01:59 UTC 2015|C1522449|5|1|RT
577456069569486848|Mon Mar 16 13:07:10 UTC 2015|C1522449|5|1|RT
577456147193434114|Mon Mar 16 13:07:28 UTC 2015|C0719198|1|1|CELEBREX
577460558569451521|Mon Mar 16 13:25:00 UTC 2015|C0199176|5|1|prevention
577460794725552129|Mon Mar 16 13:25:56 UTC 2015|C0524222|5|1|oxycontin
577460794725552129|Mon Mar 16 13:25:56 UTC 2015|C0722364|1|1|oxycontin
577459680181514240|Mon Mar 16 13:21:31 UTC 2015|C0014591|2|1|nose bleeds
577459680181514240|Mon Mar 16 13:21:31 UTC 2015|C1278896|6|1|nose
577459680181514240|Mon Mar 16 13:21:31 UTC 2015|C0028429|6|1|nose
577465635443240960|Mon Mar 16 13:45:10 UTC 2015|C0024554|3|1|m
577465635443240960|Mon Mar 16 13:45:10 UTC 2015|C0528249|1|1|Humalog
577467834772623360|Mon Mar 16 13:53:55 UTC 2015|C0574032|5|1|infusion
577467834772623360|Mon Mar 16 13:53:55 UTC 2015|C0310367|1|1|today
577467834772623360|Mon Mar 16 13:53:55 UTC 2015|C0721124|1|1|iron supplement
577467834772623360|Mon Mar 16 13:53:55 UTC 2015|C0337439|5|1|iron
577467834772623360|Mon Mar 16 13:53:55 UTC 2015|C0037313|3|1|sleep
581483111084507136|Fri Mar 27 15:49:11 UTC 2015|C0373675|5|1|mg
581483111084507136|Fri Mar 27 15:49:11 UTC 2015|C0373675|5|1|mg
581483242005508096|Fri Mar 27 15:49:42 UTC 2015|C0524222|5|1|Oxycontin
581483242005508096|Fri Mar 27 15:49:42 UTC 2015|C0722364|1|1|Oxycontin
577469872252174337|Mon Mar 16 14:02:01 UTC 2015|C0011884|2|1|Dr
577469872252174337|Mon Mar 16 14:02:01 UTC 2015|C1170625|1|1|Suboxone
577469872252174337|Mon Mar 16 14:02:01 UTC 2015|C0087111|5|1|Treatment
577469872252174337|Mon Mar 16 14:02:01 UTC 2015|C1533734|5|1|Treatment
577469872252174337|Mon Mar 16 14:02:01 UTC 2015|C0030193|3|1|Pain
577469872252174337|Mon Mar 16 14:02:01 UTC 2015|C0085281|2|1|Addiction
577469927386451968|Mon Mar 16 14:02:14 UTC 2015|C1522449|5|1|RT
577469927386451968|Mon Mar 16 14:02:14 UTC 2015|C0021400|2|1|influenza
577483042794573824|Mon Mar 16 14:54:21 UTC 2015|C1522449|5|1|RT
577483042794573824|Mon Mar 16 14:54:21 UTC 2015|C0199176|5|1|prevention
577491196018364416|Mon Mar 16 15:26:45 UTC 2015|C1522449|5|1|RT
577491196018364416|Mon Mar 16 15:26:45 UTC 2015|C0310367|1|1|today
577481701837828097|Mon Mar 16 14:49:01 UTC 2015|C1170625|1|1|suboxone
581488094416904192|Fri Mar 27 16:08:59 UTC 2015|C1522449|5|1|RT
581488094416904192|Fri Mar 27 16:08:59 UTC 2015|C0021390|2|1|ibd
577489030675324928|Mon Mar 16 15:18:08 UTC 2015|C2946261|1|1|level
577489030675324928|Mon Mar 16 15:18:08 UTC 2015|C1563296|2|1|sam
581492524184932352|Fri Mar 27 16:26:36 UTC 2015|C1522449|5|1|RT
581492524184932352|Fri Mar 27 16:26:36 UTC 2015|C1306459|2|1|Cancer
581492524184932352|Fri Mar 27 16:26:36 UTC 2015|C0006826|2|1|Cancer
581492524184932352|Fri Mar 27 16:26:36 UTC 2015|C0042789|3|1|sight
581492599061647360|Fri Mar 27 16:26:53 UTC 2015|C0939400|1|1|NEXIUM
581492895418621952|Fri Mar 27 16:28:04 UTC 2015|C1522449|5|1|RT
581492895418621952|Fri Mar 27 16:28:04 UTC 2015|C1522449|5|1|RT
581492895418621952|Fri Mar 27 16:28:04 UTC 2015|C0719950|1|1|DIOVAN HCT
581492895418621952|Fri Mar 27 16:28:04 UTC 2015|C0018935|5|1|HCT
581492895418621952|Fri Mar 27 16:28:04 UTC 2015|C0373675|5|1|MG
581493011273654273|Fri Mar 27 16:28:32 UTC 2015|C1522449|5|1|RT
581493011273654273|Fri Mar 27 16:28:32 UTC 2015|C0373675|5|1|mg
577850706696253440|Tue Mar 17 15:15:19 UTC 2015|C1522449|5|1|RT
577851355857027072|Tue Mar 17 15:17:53 UTC 2015|C0939400|1|1|NEXIUM
577853469991792640|Tue Mar 17 15:26:17 UTC 2015|C0011065|3|1|death
577853469991792640|Tue Mar 17 15:26:17 UTC 2015|C1306577|3|1|death
577853469991792640|Tue Mar 17 15:26:17 UTC 2015|C1314687|3|1|sex
577860034127785984|Tue Mar 17 15:52:22 UTC 2015|C1522449|5|1|RT
577860034127785984|Tue Mar 17 15:52:22 UTC 2015|C0939400|1|1|Nexium
577860034127785984|Tue Mar 17 15:52:22 UTC 2015|C0018834|3|1|Heartburn
577855767421784064|Tue Mar 17 15:35:25 UTC 2015|C0373675|5|1|mg
577855260590358528|Tue Mar 17 15:33:24 UTC 2015|C0015373|3|1|esp
577855294392270848|Tue Mar 17 15:33:32 UTC 2015|C0021831|2|1|Enteropathy
577855294392270848|Tue Mar 17 15:33:32 UTC 2015|C0011900|3|1|Diagnosis
577855340315709440|Tue Mar 17 15:33:43 UTC 2015|C0021831|2|1|Enteropathy
577855340315709440|Tue Mar 17 15:33:43 UTC 2015|C0011900|3|1|Diagnosis
577858310981967872|Tue Mar 17 15:45:32 UTC 2015|C1589613|1|1|Kroger
577858310981967872|Tue Mar 17 15:45:32 UTC 2015|C0939246|1|1|ADVAIR DISKUS
577859305342418944|Tue Mar 17 15:49:29 UTC 2015|C0939400|1|1|NEXIUM
577859372363169792|Tue Mar 17 15:49:45 UTC 2015|C1522449|5|1|RT
577866129655365632|Tue Mar 17 16:16:36 UTC 2015|C0310367|1|1|today
577860576111517696|Tue Mar 17 15:54:32 UTC 2015|C0024554|3|1|m
577875255638769664|Tue Mar 17 16:52:52 UTC 2015|C1522449|5|1|RT
577875255638769664|Tue Mar 17 16:52:52 UTC 2015|C1306459|2|1|Cancer
577875255638769664|Tue Mar 17 16:52:52 UTC 2015|C0006826|2|1|Cancer
577875255638769664|Tue Mar 17 16:52:52 UTC 2015|C0042789|3|1|sight
577876051562393600|Tue Mar 17 16:56:01 UTC 2015|C0030563|3|1|para
577876051562393600|Tue Mar 17 16:56:01 UTC 2015|C0553580|2|1|Es
577876051562393600|Tue Mar 17 16:56:01 UTC 2015|C1521726|3|1|pr
577876186182721537|Tue Mar 17 16:56:33 UTC 2015|C1522449|5|1|RT
577876186182721537|Tue Mar 17 16:56:33 UTC 2015|C1328247|2|1|Abuse
577876186182721537|Tue Mar 17 16:56:33 UTC 2015|C0562381|3|1|Abuse
577876186182721537|Tue Mar 17 16:56:33 UTC 2015|C0524222|5|1|OxyContin
577876186182721537|Tue Mar 17 16:56:33 UTC 2015|C0722364|1|1|OxyContin
577876186182721537|Tue Mar 17 16:56:33 UTC 2015|C0041618|5|1|US
577877411368423424|Tue Mar 17 17:01:25 UTC 2015|C0524222|5|1|OxyContin
577877411368423424|Tue Mar 17 17:01:25 UTC 2015|C0722364|1|1|OxyContin
577877411452358658|Tue Mar 17 17:01:25 UTC 2015|C0524222|5|1|OxyContin
577877411452358658|Tue Mar 17 17:01:25 UTC 2015|C0722364|1|1|OxyContin
577877055578107904|Tue Mar 17 17:00:01 UTC 2015|C1170625|1|1|Suboxone
577877183504326657|Tue Mar 17 17:00:31 UTC 2015|C1696465|1|1|placebo
577878623371268096|Tue Mar 17 17:06:14 UTC 2015|C0524222|5|1|OxyContin
577878623371268096|Tue Mar 17 17:06:14 UTC 2015|C0722364|1|1|OxyContin
577879320921796609|Tue Mar 17 17:09:01 UTC 2015|C0524222|5|1|Oxycontin
577879320921796609|Tue Mar 17 17:09:01 UTC 2015|C0722364|1|1|Oxycontin
577879320921796609|Tue Mar 17 17:09:01 UTC 2015|C0524222|5|1|Oxycodone
577879320921796609|Tue Mar 17 17:09:01 UTC 2015|C0030049|1|1|Oxycodone
577884357701959680|Tue Mar 17 17:29:02 UTC 2015|C0162867|6|1|media
577884357701959680|Tue Mar 17 17:29:02 UTC 2015|C2076600|2|1|swine flu
577884357701959680|Tue Mar 17 17:29:02 UTC 2015|C0021400|2|1|flu
577884357701959680|Tue Mar 17 17:29:02 UTC 2015|C0229992|3|1|mind
577884560450457600|Tue Mar 17 17:29:50 UTC 2015|C0025598|1|1|metformin
577884701123280896|Tue Mar 17 17:30:23 UTC 2015|C1522449|5|1|RT
577884701123280896|Tue Mar 17 17:30:23 UTC 2015|C0719198|1|1|celebrex
577884794534547456|Tue Mar 17 17:30:46 UTC 2015|C0719198|1|1|celebrex
577884794534547456|Tue Mar 17 17:30:46 UTC 2015|C0700361|2|1|upset
577884806450520065|Tue Mar 17 17:30:49 UTC 2015|C1522449|5|1|RT
577886845515730944|Tue Mar 17 17:38:55 UTC 2015|C0231377|3|1|IM
577887243630747648|Tue Mar 17 17:40:30 UTC 2015|C0939412|1|1|Novolog
577887251704631296|Tue Mar 17 17:40:32 UTC 2015|C1522449|5|1|RT
577887251704631296|Tue Mar 17 17:40:32 UTC 2015|C0524222|5|1|oxycontin
577887251704631296|Tue Mar 17 17:40:32 UTC 2015|C0722364|1|1|oxycontin
577888649733402624|Tue Mar 17 17:46:05 UTC 2015|C1522449|5|1|RT
577888649733402624|Tue Mar 17 17:46:05 UTC 2015|C0021400|2|1|grippe
577888649733402624|Tue Mar 17 17:46:05 UTC 2015|C0013806|5|1|est
577888659443093504|Tue Mar 17 17:46:07 UTC 2015|C1522449|5|1|RT
577888659443093504|Tue Mar 17 17:46:07 UTC 2015|C1963578|5|1|release
577888659443093504|Tue Mar 17 17:46:07 UTC 2015|C0524222|5|1|oxycontin
577888659443093504|Tue Mar 17 17:46:07 UTC 2015|C0722364|1|1|oxycontin
577897035996786688|Tue Mar 17 18:19:24 UTC 2015|C0524222|5|1|oxycontin
577897035996786688|Tue Mar 17 18:19:24 UTC 2015|C0722364|1|1|oxycontin
577897178796019712|Tue Mar 17 18:19:58 UTC 2015|C1522449|5|1|RT
577900530032328704|Tue Mar 17 18:33:17 UTC 2015|C1444777|3|1|Splitting
577900530032328704|Tue Mar 17 18:33:17 UTC 2015|C0005767|6|1|blood
579271438248632320|Sat Mar 21 13:20:47 UTC 2015|C0202304|5|1|alcohol
579272715405697025|Sat Mar 21 13:25:52 UTC 2015|C0719635|1|1|dos
579272715405697025|Sat Mar 21 13:25:52 UTC 2015|C0373675|5|1|mg
579271556293099520|Sat Mar 21 13:21:16 UTC 2015|C0939400|1|1|Nexium
579271556293099520|Sat Mar 21 13:21:16 UTC 2015|C0015230|2|1|rash
581507234288549888|Fri Mar 27 17:25:03 UTC 2015|C0013806|5|1|est
581507234288549888|Fri Mar 27 17:25:03 UTC 2015|C0523213|5|1|pas
581507308787765248|Fri Mar 27 17:25:20 UTC 2015|C0719198|1|1|celebrex
581507321756553216|Fri Mar 27 17:25:24 UTC 2015|C0719198|1|1|Celebrex
581495954169196544|Fri Mar 27 16:40:13 UTC 2015|C0392156|2|1|akathisia
581496112617488384|Fri Mar 27 16:40:51 UTC 2015|C1522449|5|1|RT
581496112617488384|Fri Mar 27 16:40:51 UTC 2015|C0373675|5|1|mg
581496161074298880|Fri Mar 27 16:41:03 UTC 2015|C1522449|5|1|RT
581496177172037633|Fri Mar 27 16:41:06 UTC 2015|C1522449|5|1|RT
581496177172037633|Fri Mar 27 16:41:06 UTC 2015|C0373675|5|1|mg
577504566498881537|Mon Mar 16 16:19:52 UTC 2015|C1522449|5|1|RT
577504566498881537|Mon Mar 16 16:19:52 UTC 2015|C0038454|2|1|Stroke
577504566498881537|Mon Mar 16 16:19:52 UTC 2015|C0038454|2|1|Stroke
577504566498881537|Mon Mar 16 16:19:52 UTC 2015|C0019080|2|1|Bleeding
577504566498881537|Mon Mar 16 16:19:52 UTC 2015|C0175677|2|1|Injury
577507401303093248|Mon Mar 16 16:31:08 UTC 2015|C1995593|1|1|SoloStar
577507136642555904|Mon Mar 16 16:30:05 UTC 2015|C0524222|5|1|OxyContin
577507136642555904|Mon Mar 16 16:30:05 UTC 2015|C0722364|1|1|OxyContin
577507136642555904|Mon Mar 16 16:30:05 UTC 2015|C1328247|2|1|abuse
577507136642555904|Mon Mar 16 16:30:05 UTC 2015|C0562381|3|1|abuse
577507136642555904|Mon Mar 16 16:30:05 UTC 2015|C0524222|5|1|OxyContin
577507136642555904|Mon Mar 16 16:30:05 UTC 2015|C0722364|1|1|OxyContin
581499259020808192|Fri Mar 27 16:53:21 UTC 2015|C1522449|5|1|RT
581499259020808192|Fri Mar 27 16:53:21 UTC 2015|C0021390|2|1|ibd
577514155520892928|Mon Mar 16 16:57:59 UTC 2015|C1522449|5|1|RT
577514155520892928|Mon Mar 16 16:57:59 UTC 2015|C0524222|5|1|Oxycontin
577514155520892928|Mon Mar 16 16:57:59 UTC 2015|C0722364|1|1|Oxycontin
581501224324722688|Fri Mar 27 17:01:10 UTC 2015|C0024554|3|1|m
581501224324722688|Fri Mar 27 17:01:10 UTC 2015|C0011581|2|1|depression
581501224324722688|Fri Mar 27 17:01:10 UTC 2015|C0011570|2|1|depression
581501224324722688|Fri Mar 27 17:01:10 UTC 2015|C0344315|3|1|depression
581503218745798656|Fri Mar 27 17:09:05 UTC 2015|C0282402|5|1|hrt
577519878296461313|Mon Mar 16 17:20:43 UTC 2015|C0024554|3|1|m
577521258272784385|Mon Mar 16 17:26:12 UTC 2015|C0524222|5|1|oxycontin
577521258272784385|Mon Mar 16 17:26:12 UTC 2015|C0722364|1|1|oxycontin
577521258272784385|Mon Mar 16 17:26:12 UTC 2015|C2698261|5|1|morphine
577521258272784385|Mon Mar 16 17:26:12 UTC 2015|C0678156|3|1|ecstasy
577522003340607488|Mon Mar 16 17:29:10 UTC 2015|C0398410|5|1|ex
577522003340607488|Mon Mar 16 17:29:10 UTC 2015|C1170625|1|1|suboxone
581504864150265856|Fri Mar 27 17:15:38 UTC 2015|C0719198|1|1|Celebrex
577524161423241216|Mon Mar 16 17:37:44 UTC 2015|C0518460|3|1|bathing
577524790929440769|Mon Mar 16 17:40:14 UTC 2015|C0939400|1|1|nexium
577524793869799425|Mon Mar 16 17:40:15 UTC 2015|C0524222|5|1|Oxycontin
577524793869799425|Mon Mar 16 17:40:15 UTC 2015|C0722364|1|1|Oxycontin
577525292345921536|Mon Mar 16 17:42:14 UTC 2015|C1522449|5|1|RT
577525292345921536|Mon Mar 16 17:42:14 UTC 2015|C0528249|1|1|Humalog
577525055661309952|Mon Mar 16 17:41:17 UTC 2015|C1522449|5|1|RT
577525055661309952|Mon Mar 16 17:41:17 UTC 2015|C0528249|1|1|Humalog
577525062485458944|Mon Mar 16 17:41:19 UTC 2015|C1522449|5|1|RT
581514305260154880|Fri Mar 27 17:53:09 UTC 2015|C0270549|2|1|gad
581514305260154880|Fri Mar 27 17:53:09 UTC 2015|C0003469|2|1|anxiety disorder
581514305260154880|Fri Mar 27 17:53:09 UTC 2015|C0003469|2|1|anxiety
581514305260154880|Fri Mar 27 17:53:09 UTC 2015|C0003467|3|1|anxiety
581514305260154880|Fri Mar 27 17:53:09 UTC 2015|C0012634|2|1|disorder
581514417755570176|Fri Mar 27 17:53:35 UTC 2015|C0015663|3|1|fast
581514417755570176|Fri Mar 27 17:53:35 UTC 2015|C0528249|1|1|humalog
577528620756836352|Mon Mar 16 17:55:27 UTC 2015|C1522449|5|1|RT
577528620756836352|Mon Mar 16 17:55:27 UTC 2015|C1314687|3|1|sex
577529268751712258|Mon Mar 16 17:58:02 UTC 2015|C1522449|5|1|RT
577529268751712258|Mon Mar 16 17:58:02 UTC 2015|C0524222|5|1|Oxycontin
577529268751712258|Mon Mar 16 17:58:02 UTC 2015|C0722364|1|1|Oxycontin
577529268751712258|Mon Mar 16 17:58:02 UTC 2015|C0015663|3|1|Fast
577537914588045312|Mon Mar 16 18:32:23 UTC 2015|C0015846|1|1|Fentanyl
577537914588045312|Mon Mar 16 18:32:23 UTC 2015|C0524222|5|1|OxyContin
577537914588045312|Mon Mar 16 18:32:23 UTC 2015|C0722364|1|1|OxyContin
577537914588045312|Mon Mar 16 18:32:23 UTC 2015|C0015846|1|1|Fentanyl
577537914613211136|Mon Mar 16 18:32:23 UTC 2015|C0015846|1|1|Fentanyl
577537914613211136|Mon Mar 16 18:32:23 UTC 2015|C0524222|5|1|OxyContin
577537914613211136|Mon Mar 16 18:32:23 UTC 2015|C0722364|1|1|OxyContin
577537914613211136|Mon Mar 16 18:32:23 UTC 2015|C0015846|1|1|Fentanyl
577539843825090560|Mon Mar 16 18:40:03 UTC 2015|C1522449|5|1|RT
577539843825090560|Mon Mar 16 18:40:03 UTC 2015|C0528249|1|1|Humalog
581516093195476992|Fri Mar 27 18:00:15 UTC 2015|C0035139|5|1|replacement
581516118457729025|Fri Mar 27 18:00:21 UTC 2015|C0939400|1|1|Nexium
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C1522449|5|1|RT
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C0524222|5|1|OxyContin
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C0722364|1|1|OxyContin
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C1328247|2|1|abuse
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C0562381|3|1|abuse
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C0524222|5|1|oxycontin
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C0722364|1|1|oxycontin
577543448305102848|Mon Mar 16 18:54:22 UTC 2015|C0185033|5|1|diversion
577543485206724609|Mon Mar 16 18:54:31 UTC 2015|C0006277|2|1|bronchitis
577543485206724609|Mon Mar 16 18:54:31 UTC 2015|C0021400|2|1|flu
577544490329632770|Mon Mar 16 18:58:31 UTC 2015|C0719198|1|1|celebrex
577544808111042560|Mon Mar 16 18:59:47 UTC 2015|C0443235|5|1|impulse
577544808111042560|Mon Mar 16 18:59:47 UTC 2015|C0684271|3|1|drinking
577545918712573952|Mon Mar 16 19:04:11 UTC 2015|C1522449|5|1|RT
577545918712573952|Mon Mar 16 19:04:11 UTC 2015|C0524222|5|1|OXYCONTIN
577545918712573952|Mon Mar 16 19:04:11 UTC 2015|C0722364|1|1|OXYCONTIN
577546059947253760|Mon Mar 16 19:04:45 UTC 2015|C1522449|5|1|RT
577546059947253760|Mon Mar 16 19:04:45 UTC 2015|C0524222|5|1|OXYCONTIN
577546059947253760|Mon Mar 16 19:04:45 UTC 2015|C0722364|1|1|OXYCONTIN
581520189382123520|Fri Mar 27 18:16:31 UTC 2015|C0939400|1|1|Nexium
577546636018065409|Mon Mar 16 19:07:02 UTC 2015|C0015450|6|1|faces
577546636018065409|Mon Mar 16 19:07:02 UTC 2015|C1170625|1|1|Suboxone
577549662082580480|Mon Mar 16 19:19:04 UTC 2015|C1522449|5|1|RT
577549662082580480|Mon Mar 16 19:19:04 UTC 2015|C0528249|1|1|Humalog
577550912014561280|Mon Mar 16 19:24:02 UTC 2015|C1522449|5|1|RT
577550912014561280|Mon Mar 16 19:24:02 UTC 2015|C0233820|3|1|Insight
577550912014561280|Mon Mar 16 19:24:02 UTC 2015|C1170625|1|1|Suboxone
577550912014561280|Mon Mar 16 19:24:02 UTC 2015|C0202418|5|1|Methadone
577551276986126336|Mon Mar 16 19:25:29 UTC 2015|C0406810|2|1|name
581545741161799680|Fri Mar 27 19:58:03 UTC 2015|C1533685|5|1|injection
581545741161799680|Fri Mar 27 19:58:03 UTC 2015|C0310367|1|1|today
577554665015021568|Mon Mar 16 19:38:57 UTC 2015|C1522449|5|1|RT
577554665015021568|Mon Mar 16 19:38:57 UTC 2015|C1328247|2|1|abuse
577554665015021568|Mon Mar 16 19:38:57 UTC 2015|C0562381|3|1|abuse
577554665015021568|Mon Mar 16 19:38:57 UTC 2015|C0524222|5|1|OxyContin
577554665015021568|Mon Mar 16 19:38:57 UTC 2015|C0722364|1|1|OxyContin
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0018935|5|1|HCT
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C1330085|1|1|Benicar HCT
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0018935|5|1|HCT
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0373675|5|1|mg
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0018935|5|1|HCT
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0373675|5|1|mg
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0018935|5|1|HCT
581525276280115200|Fri Mar 27 18:36:44 UTC 2015|C0373675|5|1|mg
581525320395853826|Fri Mar 27 18:36:55 UTC 2015|C0939400|1|1|Nexium
577562418320125952|Mon Mar 16 20:09:45 UTC 2015|C0528249|1|1|humalog
577562419448279040|Mon Mar 16 20:09:46 UTC 2015|C1299586|3|1|difficulty
577564051498233858|Mon Mar 16 20:16:15 UTC 2015|C1522449|5|1|RT
577564051498233858|Mon Mar 16 20:16:15 UTC 2015|C0004268|3|1|attention
577564051498233858|Mon Mar 16 20:16:15 UTC 2015|C0232804|3|1|renal function
577564051498233858|Mon Mar 16 20:16:15 UTC 2015|C0022646|6|1|renal
577564051498233858|Mon Mar 16 20:16:15 UTC 2015|C0087111|5|1|treatment
577564051498233858|Mon Mar 16 20:16:15 UTC 2015|C1533734|5|1|treatment
577568614229897216|Mon Mar 16 20:34:22 UTC 2015|C0524222|5|1|OxyContin
577568614229897216|Mon Mar 16 20:34:22 UTC 2015|C0722364|1|1|OxyContin
577568614229897216|Mon Mar 16 20:34:22 UTC 2015|C1328247|2|1|abuse
577568614229897216|Mon Mar 16 20:34:22 UTC 2015|C0562381|3|1|abuse
577565473325363200|Mon Mar 16 20:21:54 UTC 2015|C1522449|5|1|RT
577565473325363200|Mon Mar 16 20:21:54 UTC 2015|C0004268|3|1|attention
577565473325363200|Mon Mar 16 20:21:54 UTC 2015|C0232804|3|1|renal function
577565473325363200|Mon Mar 16 20:21:54 UTC 2015|C0022646|6|1|renal
577565473325363200|Mon Mar 16 20:21:54 UTC 2015|C0087111|5|1|treatment
577565473325363200|Mon Mar 16 20:21:54 UTC 2015|C1533734|5|1|treatment
577566266543591424|Mon Mar 16 20:25:03 UTC 2015|C0524222|5|1|oxycontin
577566266543591424|Mon Mar 16 20:25:03 UTC 2015|C0722364|1|1|oxycontin
577566395044524032|Mon Mar 16 20:25:33 UTC 2015|C1306459|2|1|cancer
577566395044524032|Mon Mar 16 20:25:33 UTC 2015|C0006826|2|1|cancer
577566425906286592|Mon Mar 16 20:25:41 UTC 2015|C1170625|1|1|Suboxone
577566425906286592|Mon Mar 16 20:25:41 UTC 2015|C0085281|2|1|Addiction
581523289463492609|Fri Mar 27 18:28:51 UTC 2015|C0080331|3|1|Walking
581523289463492609|Fri Mar 27 18:28:51 UTC 2015|C0243095|3|1|finding
581523289463492609|Fri Mar 27 18:28:51 UTC 2015|C0037088|3|1|finding
581523289463492609|Fri Mar 27 18:28:51 UTC 2015|C1170625|1|1|suboxone
581531384793018368|Fri Mar 27 19:01:01 UTC 2015|C0524222|5|1|OxyContin
581531384793018368|Fri Mar 27 19:01:01 UTC 2015|C0722364|1|1|OxyContin
581531384793018368|Fri Mar 27 19:01:01 UTC 2015|C0202362|5|1|cocaine
577569689783545856|Mon Mar 16 20:38:39 UTC 2015|C0002957|3|1|anger
577569708951490560|Mon Mar 16 20:38:43 UTC 2015|C0002957|3|1|anger
577569708951490560|Mon Mar 16 20:38:43 UTC 2015|C0024554|3|1|m
577569708951490560|Mon Mar 16 20:38:43 UTC 2015|C0002957|3|1|angry
577576665032859649|Mon Mar 16 21:06:22 UTC 2015|C0524222|5|1|oxycontin
577576665032859649|Mon Mar 16 21:06:22 UTC 2015|C0722364|1|1|oxycontin
577576720120856577|Mon Mar 16 21:06:35 UTC 2015|C1522449|5|1|RT
577576791562428417|Mon Mar 16 21:06:52 UTC 2015|C0428886|3|1|map
577576394391171072|Mon Mar 16 21:05:17 UTC 2015|C0041618|5|1|US
577576449093275650|Mon Mar 16 21:05:30 UTC 2015|C1522449|5|1|RT
577576449093275650|Mon Mar 16 21:05:30 UTC 2015|C0041618|5|1|US
